transaction_id,items_string,basket_size,basket_total
498,"nuts/prunes,rolls/buns,soda",3,24.391133779638004
499,"rolls/buns,soda",2,13.416923195989472
500,"chocolate,candy",2,21.5046272367224
501,"beef,herbs,whole milk",3,32.13250440216329
502,"frankfurter,rolls/buns,fruit/vegetable juice",3,10.37322805549491
503,"pip fruit,whole milk,whipped/sour cream,baking powder",4,28.788068429037885
504,"butter,cleaner",2,9.198832615225959
505,"fruit/vegetable juice,nut snack",2,4.332750454097838
506,"meat,specialty bar",2,12.969929553040437
507,"pip fruit,butter,curd,chocolate",4,29.531175798681204
508,"other vegetables,domestic eggs",2,7.737841789380537
509,"whole milk,white bread,salty snack",3,26.322809146121184
510,"dessert,frozen dessert",2,15.700589035018826
511,"soda,long life bakery product",2,10.314810303726123
512,"beef,other vegetables,domestic eggs,pastry",4,28.409173666512494
513,"spread cheese,pastry",2,15.04565407497582
514,"citrus fruit,tropical fruit,other vegetables,pot plants",4,43.34171092487941
515,"rolls/buns,soda",2,13.416923195989472
516,"pip fruit,roll products,pot plants",3,23.23418174713636
517,"pip fruit,whole milk",2,10.560980589536557
518,"other vegetables,rolls/buns",2,7.156028136095748
519,"citrus fruit,other vegetables,butter,candy",4,27.30116343127922
520,"citrus fruit,uht-milk,napkins",3,26.557328841360405
521,"rolls/buns,newspapers",2,5.276827707195784
522,"citrus fruit,tropical fruit,pip fruit,other vegetables",4,30.66511861899491
523,"frozen fish,hygiene articles,shopping bags",3,31.58814584946485
524,"tropical fruit,pastry,soda",3,29.39333691963462
525,"beverages,pastry",2,17.922740204914824
526,"whole milk,rolls/buns,newspapers",3,14.066884466648876
527,"pastry,soda",2,14.994228327633662
528,"whole milk,bottled water,napkins",3,14.068811771910214
529,"pip fruit,whole milk",2,10.560980589536557
530,"yogurt,specialty chocolate,seasonal products",3,21.54726764380871
531,"whipped/sour cream,baking powder",2,18.22708783950133
532,"other vegetables,cream cheese,rolls/buns",3,13.027693873601347
533,"beef,frozen fish,rolls/buns,margarine",4,39.33215362961221
534,"soda,house keeping products",2,18.672836189243235
535,"butter,rolls/buns,newspapers",3,11.153399058568212
536,"frozen vegetables,sugar,coffee",3,14.457543020081252
537,"root vegetables,whole milk,domestic eggs",3,15.717042010718428
538,"tropical fruit,napkins",2,17.320215930662663
539,"whipped/sour cream,rice,popcorn",3,20.72124474169346
540,"pip fruit,coffee",2,4.508121465062908
541,"pip fruit,yogurt,ice cream,soda",4,26.714444525452457
542,"tropical fruit,whole milk,butter,brown bread",4,36.096332802312205
543,"pip fruit,napkins",2,4.692031168745171
544,"rolls/buns,fruit/vegetable juice",2,6.974559119605839
545,"tropical fruit,rolls/buns",2,18.846611238755763
546,"whole milk,pastry",2,14.814864537852088
547,"rolls/buns,meat spreads",2,14.580048981501925
548,"butter,whipped/sour cream,domestic eggs,rolls/buns",4,22.96864171630738
549,"rolls/buns,bottled water,soda",3,15.774570869784888
550,"whole milk,brown bread,newspapers",3,16.649977919379793
551,"dessert,zwieback",2,8.161332676070277
552,"frankfurter,domestic eggs",2,8.427985235928666
553,"whipped/sour cream,soda",2,16.58467196737522
554,"whole milk,margarine,pot plants",3,33.335362358961035
555,"curd,yogurt,frozen vegetables",3,23.420902920142005
556,"citrus fruit,pip fruit,other vegetables,canned vegetables",4,17.691360240504498
557,"beverages,rolls/buns,long life bakery product,shopping bags",4,30.61173194710154
558,"root vegetables,butter,pot plants",3,22.22175643856613
559,"other vegetables,soda",2,11.677946038575609
560,"chicken,other vegetables,whole milk",3,17.139208786677123
561,"chicken,napkins",2,8.561733876544798
562,"whipped/sour cream,female sanitary products",2,20.18301853837097
563,"whole milk,whipped/sour cream",2,16.405308177593646
564,"root vegetables,whole milk,yogurt",3,18.05332202600466
565,"rolls/buns,brown bread,bottled water",3,13.835746420035946
566,"sweet spreads,coffee,chocolate,seasonal products",4,40.12524445482659
567,"beef,pot plants",2,29.09404023470092
568,"frozen vegetables,frozen meals",2,20.567318291135493
569,"bottled water,specialty chocolate",2,7.640635252620802
570,"ice cream,sugar,napkins,dishes",4,27.077043056093693
571,"butter,margarine",2,15.974360814912407
572,"whole milk,bottled water,fruit/vegetable juice",3,13.67476090609954
573,"hard cheese,newspapers",2,8.160220049516399
574,"soups,soda,shopping bags",3,28.41953500004795
575,"pastry,soda",2,14.994228327633662
576,"onions,rolls/buns",2,7.285943442742032
577,"ice cream,soda,fruit/vegetable juice",3,20.104980852894194
578,"misc. beverages,cake bar",2,16.22865373205066
579,"cat food,chocolate,specialty chocolate",3,32.35876092644392
580,"berries,other vegetables,yogurt",3,21.61064748352689
581,"whole milk,pot plants",2,23.237572895421053
582,"root vegetables,domestic eggs",2,6.926985251265336
583,"ice cream,bottled water",2,10.96615150460391
584,"ice cream,soda,specialty chocolate",3,22.86091195886855
585,"curd,yogurt,waffles",3,22.23070137597837
586,"other vegetables,domestic eggs,soda",3,16.7072623386152
587,"other vegetables,pastry",2,8.733333267739937
588,"root vegetables,canned vegetables,soda,shopping bags",4,25.213346833310393
589,"pastry,salty snack",2,9.459076567929836
590,"other vegetables,brown bread,soda",3,18.708542138061333
591,"other vegetables,frozen vegetables,pastry,specialty bar",4,18.58348613005434
592,"chocolate,pot plants",2,29.022637489694056
593,"other vegetables,yogurt,fruit/vegetable juice,shopping bags",4,25.52208539685725
594,"pip fruit,vinegar,bottled water,shopping bags",4,18.749063622093683
595,"mustard,soda,fruit/vegetable juice",3,23.7997725997432
596,"whole milk,margarine,bottled water",3,21.245493896788485
597,"citrus fruit,tropical fruit,other vegetables",3,28.894194788911445
598,"beef,grapes,fruit/vegetable juice",3,19.33426663785561
599,"pip fruit,sugar",2,4.7445218738683135
600,"pip fruit,domestic eggs",2,6.8002401301230595
601,"butter milk,specialty chocolate",2,19.221079917130112
602,"other vegetables,dessert,waffles,light bulbs",4,26.929601410120494
603,"domestic eggs,cat food,bottled water",3,19.88761596772745
604,"root vegetables,yogurt,fruit/vegetable juice",3,11.790321739402604
605,"other vegetables,yogurt",2,10.074121804666772
606,"other vegetables,whole milk,yogurt,spices",4,20.863521596096863
607,"pip fruit,margarine",2,11.868713293623443
608,"berries,chewing gum,seasonal products,newspapers",4,32.75680672019651
609,"whole milk,specialty bar",2,9.893462280450533
610,"whole milk,specialty fat,soda",3,20.35507804724544
611,"cat food,chocolate",2,27.075773347618536
612,"brown bread,margarine,long life bakery product,flower (seeds)",4,28.869960125154304
613,"fish,brown bread,pet care,napkins",4,20.94206522672917
614,"whole milk,brown bread",2,15.820652858938816
615,"soda,chocolate,chocolate marshmallow",3,36.994798162132625
616,"whole milk,soda",2,17.759477308687757
617,"citrus fruit,pip fruit,whole milk,bottled water",4,24.70518897090152
618,"rolls/buns,soda",2,13.416923195989472
619,"butter milk,hard cheese",2,21.268987327380145
620,"pastry,soda",2,14.994228327633662
621,"spread cheese,fruit/vegetable juice",2,11.547902769427857
622,"frankfurter,onions,candy,detergent",4,23.378918537769
623,"frankfurter,pip fruit,newspapers",3,5.998917826413512
624,"rolls/buns,white bread,dish cleaner,shopping bags",4,38.3055961868803
625,"other vegetables,whole milk,soda,chocolate",4,35.043124151754796
626,"citrus fruit,pip fruit",2,13.557484537653012
627,"flour,bottled water,chocolate,specialty chocolate",4,26.89651411333544
628,"frankfurter,rolls/buns",2,7.846171582643876
629,"frozen vegetables,rolls/buns,pastry",3,19.219057766470762
630,"tropical fruit,other vegetables,whole milk,frozen meals",4,37.718261790613525
631,"frankfurter,beef,other vegetables,rolls/buns",4,25.20122117071778
632,"sweet spreads,cat food",2,26.414893710355997
633,"pip fruit,soda",2,10.740344379318131
634,"liver loaf,whole milk,yogurt",3,20.047775619826364
635,"curd,tidbits,soda",3,25.346254439214423
636,"bottled water,fruit/vegetable juice",2,4.884704146646448
637,"onions,spread cheese",2,11.859287092564049
638,"rolls/buns,misc. beverages",2,10.840112137635828
639,"tropical fruit,other vegetables",2,17.1076340813419
640,"frankfurter,frozen potato products",2,10.552947681195
641,"pip fruit,soda,cake bar,specialty chocolate",4,25.859376199313154
642,"tropical fruit,cream cheese,chocolate",3,34.845895683232655
643,"whole milk,yogurt",2,16.15565307477892
644,"pip fruit,pastry",2,7.795731608482461
645,"domestic eggs,rolls/buns",2,9.476818946794403
646,"citrus fruit,male cosmetics",2,16.543670195186458
647,"rolls/buns,tea",2,9.977114812509944
648,"rolls/buns,newspapers",2,5.276827707195784
649,"tropical fruit,zwieback,bottled water",3,21.12790338062883
650,"whole milk,beverages,frozen meals,frozen dessert",4,44.418963609568465
651,"margarine,napkins",2,13.018896802201684
652,"dessert,rolls/buns,bottled water,specialty bar",4,11.698741402785481
653,"beef,whipped/sour cream,napkins",3,25.18288285553522
654,"brown bread,fruit/vegetable juice,newspapers,shopping bags",4,23.30788475211718
655,"sweet spreads,soda,waffles",3,30.44020806285155
656,"pastry,instant coffee",2,10.932084200306873
657,"whole milk,hard cheese,coffee",3,18.858149383507957
658,"other vegetables,whipped/sour cream",2,10.323776907481495
659,"pip fruit,onions,whole milk",3,13.399421385523782
660,"pastry,soda",2,14.994228327633662
661,"liver loaf,rolls/buns,soda",3,17.30904574103691
662,"frankfurter,chicken,brown bread,oil",4,23.267111411903002
663,"butter,yogurt,whipped/sour cream",3,20.85741908483881
664,"yogurt,rolls/buns",2,11.813098962080637
665,"soda,chocolate,specialty chocolate",3,28.82752948178615
666,"oil,fruit/vegetable juice",2,9.724276311496151
667,"onions,yogurt,frozen vegetables",3,18.950784452630018
668,"citrus fruit,pip fruit",2,13.557484537653012
669,"yogurt,pastry",2,13.390404093724825
670,"dish cleaner,napkins",2,9.759810162310503
671,"yogurt,organic products,shopping bags",3,28.051652673664044
672,"sauces,specialty chocolate",2,10.219358629009848
673,"brown bread,pastry,pasta",3,20.024669873708163
674,"cream cheese,ice cream,white bread,specialty chocolate",4,33.861640744276734
675,"ice cream,chocolate marshmallow",2,22.05876008998036
676,"hard cheese,soda",2,16.300315538310088
677,"detergent,decalcifier,hygiene articles",3,21.12306605980168
678,"soda,specialty bar",2,10.072826070232107
679,"pip fruit,other vegetables,whipped/sour cream,oil",4,19.291920576210078
680,"whole milk,butter milk,yogurt",3,30.09374541308365
681,"beverages,rolls/buns",2,16.345435073270636
682,"ice cream,frozen dessert,salty snack",3,23.95317609412034
683,"butter,sliced cheese,misc. beverages,fruit/vegetable juice",4,25.728450176393068
684,"beverages,waffles",2,19.454478223669156
685,"yogurt,bottled water",2,9.723243989121245
686,"uht-milk,hygiene articles,cling film/bags,newspapers",4,28.473341719153062
687,"whole milk,yogurt,rolls/buns,bottled water",4,22.960803395329144
688,"yogurt,rolls/buns,pastry,soda",4,26.807327289714298
689,"other vegetables,yogurt,whipped/sour cream,newspapers",4,18.518698283248302
690,"chocolate,specialty bar",2,15.678526874723538
691,"citrus fruit,tropical fruit,fruit/vegetable juice",3,28.712725772421535
692,"specialty fat,sugar,cat food",3,18.06985077623497
693,"spread cheese,rolls/buns,brown bread,soda",4,29.46836559205202
694,"whole milk,pastry",2,14.814864537852088
695,"whole milk,pastry",2,14.814864537852088
696,"beef,other vegetables,whole milk,rolls/buns",4,30.5926089942818
697,"pip fruit,whole milk,yogurt",3,17.926576904862387
698,"other vegetables,rolls/buns",2,7.156028136095748
699,"rolls/buns,specialty chocolate",2,9.730490225580194
700,"whole milk,cat food,bottled water,napkins",4,26.569463765802652
701,"beverages,processed cheese",2,22.543685866771696
702,"beef,root vegetables,other vegetables,whipped/sour cream",4,26.867969957440195
703,"domestic eggs,dish cleaner,hygiene articles",3,20.39492043322933
704,"processed cheese,rolls/buns,soda",3,24.062676636245342
705,"citrus fruit,curd",2,19.095119971068762
706,"pastry,candles",2,18.454851170826032
707,"berries,other vegetables,whole milk,whipped/sour cream",4,30.650359345794705
708,"whole milk,yogurt,whipped/sour cream,sugar",4,26.744502536704324
709,"whole milk,butter milk,domestic eggs",3,27.757465397797414
710,"rolls/buns,bottled water",2,6.805150320550221
711,"frankfurter,rolls/buns,napkins",3,10.767278921305584
712,"rolls/buns,pastry,soda",3,19.44173097438847
713,"uht-milk,margarine,bottled water,soda",4,33.27451848169921
714,"pip fruit,yogurt",2,9.136520145409294
715,"whole milk,coffee",2,11.527254394432536
716,"pasta,fruit/vegetable juice",2,9.496322468674478
717,"tropical fruit,butter,brown bread",3,27.30627604285911
718,"whole milk,bottled water",2,11.147704433248506
719,"rolls/buns,soda,specialty bar",3,14.520328716986914
720,"rolls/buns,fruit/vegetable juice,long life bakery product,newspapers",4,9.149273934538273
721,"pastry,fruit/vegetable juice",2,8.551864251250029
722,"rolls/buns,soda",2,13.416923195989472
723,"domestic eggs,soda",2,13.998736849274263
724,"onions,whole milk,butter,frozen fish",4,27.64540632739721
725,"tropical fruit,rolls/buns,bottled water",3,21.20425891255118
726,"root vegetables,other vegetables",2,4.606194440566682
727,"beef,root vegetables",2,16.5441930499587
728,"citrus fruit,shopping bags",2,24.707467826908992
729,"snack products,chocolate",2,21.3404704304651
730,"frozen meals,frozen fish,chocolate",3,36.536029724129094
731,"spread cheese,rolls/buns",2,13.46834894333163
732,"herbs,whole milk",2,17.48598030343033
733,"tropical fruit,other vegetables",2,17.1076340813419
734,"domestic eggs,margarine,bottled water",3,17.48475343737499
735,"frankfurter,domestic eggs,rolls/buns",3,12.875487882683473
736,"whole milk,spread cheese",2,17.810903056029915
737,"soda,hygiene articles,napkins",3,20.41742919743731
738,"bottled water,chocolate",2,16.932769027521513
739,"whole milk,frozen vegetables",2,17.536804100770052
740,"herbs,misc. beverages,shopping bags",3,28.009440154197705
741,"meat,curd,white bread",3,33.27356689267946
742,"yogurt,waffles",2,14.922142112479156
743,"whipped/sour cream,candy",2,14.544757301136855
744,"butter,oil,cling film/bags",3,20.341245744059542
745,"yogurt,frozen fish,ice cream",3,26.11443756671879
746,"yogurt,whipped/sour cream,hard cheese,ketchup",4,25.923220478424977
747,"other vegetables,whole milk,coffee",3,14.235779883773478
748,"yogurt,rolls/buns,misc. beverages",3,18.20570845296166
749,"condensed milk,coffee",2,13.141407456995035
750,"root vegetables,pastry",2,7.922476729624735
751,"other vegetables,oil",2,9.90574532798606
752,"citrus fruit,rolls/buns,snack products",3,22.99941243106336
753,"frankfurter,photo/film",2,13.037766536112953
754,"root vegetables,yogurt,beverages,flour",4,25.84195520005594
755,"meat,citrus fruit,whole milk,spread cheese",4,41.46398779564246
756,"rolls/buns,zwieback,chocolate marshmallow,dishes",4,34.84273986359777
757,"cat food,coffee",2,15.237849628871883
758,"hard cheese,honey,candy",3,25.852884304604093
759,"rolls/buns,soda,newspapers",3,14.24624825643045
760,"curd,napkins",2,10.229666602160922
761,"meat,other vegetables",2,14.575049521383939
762,"whole milk,rolls/buns,pastry",3,19.262367184606894
763,"whole milk,domestic eggs,brown bread,photo/film",4,30.489066759202295
764,"whole milk,newspapers",2,9.61938181989407
765,"root vegetables,other vegetables,frozen vegetables",3,13.352941781883642
766,"whole milk,whipped/sour cream",2,16.405308177593646
767,"meat,root vegetables,whole milk,newspapers",4,23.383574803162805
768,"finished products,misc. beverages",2,18.56169267458465
769,"whole milk,frozen meals,rolls/buns,margarine",4,35.155919819566414
770,"curd,yogurt",2,14.674155578825046
771,"coffee,fruit/vegetable juice",2,5.264254107830476
772,"whole milk,curd,brown bread",3,23.12921212243803
773,"yogurt,rolls/buns,meat spreads,soda",4,30.915065846062422
774,"beef,citrus fruit,whole milk",3,35.2231415657556
775,"yogurt,uht-milk,rolls/buns,candles",4,36.09280314963682
776,"finished products,soda,specialty chocolate",3,26.42149131176368
777,"tropical fruit,whole milk",2,23.18916535145405
778,"chicken,sugar,photo/film",3,18.25332218189182
779,"hard cheese,white bread,brown bread",3,28.4599746856984
780,"tropical fruit,rolls/buns,pastry",3,24.871419017154757
781,"other vegetables,pastry,candy,napkins",4,18.583946489397945
782,"domestic eggs,rolls/buns",2,9.476818946794403
783,"pastry,soda",2,14.994228327633662
784,"dessert,rolls/buns,sugar,bottled water",4,13.568933925572889
785,"pip fruit,whole milk,domestic eggs",3,15.590296889576152
786,"root vegetables,whole milk,rolls/buns,specialty chocolate",4,20.418215936259024
787,"root vegetables,yogurt,pastry",3,15.288073044950567
788,"other vegetables,rolls/buns,soda",3,16.125448685330415
789,"butter milk,canned fish",2,17.73305380418399
790,"butter milk,soft cheese,rolls/buns",3,28.30837070760442
791,"onions,other vegetables,specialty cheese",3,13.209833164373691
792,"whole milk,curd,dessert,shopping bags",4,32.80970870352957
793,"rolls/buns,soda,waffles,chewing gum",4,32.46574122438072
794,"rolls/buns,brown bread,fruit/vegetable juice,newspapers",4,14.83448027953254
795,"mayonnaise,rolls/buns",2,13.024468855703342
796,"citrus fruit,other vegetables,whole milk,flour",4,27.96590046335212
797,"soda,chewing gum,newspapers,photo/film",4,30.930115441137445
798,"whole milk,rolls/buns",2,13.237559406207899
799,"tropical fruit,candy",2,21.32861447499726
800,"frankfurter,white bread,margarine,shopping bags",4,40.515849115905745
801,"whole milk,fruit/vegetable juice",2,11.317113232304125
802,"pastry,newspapers",2,6.854132838839973
803,"condensed milk,coffee",2,13.141407456995035
804,"pastry,soda",2,14.994228327633662
805,"soda,fruit/vegetable juice,specialty bar",3,12.59988254308314
806,"yogurt,cream cheese,rolls/buns,chocolate",4,32.25988605331233
807,"whipped/sour cream,domestic eggs,margarine",3,22.742357181720127
808,"root vegetables,other vegetables,photo/film",3,14.245292040790565
809,"pastry,soda",2,14.994228327633662
810,"yogurt,rolls/buns",2,11.813098962080637
811,"frankfurter,rolls/buns,brown bread,shopping bags",4,27.797674801469046
812,"specialty cheese,hygiene articles,newspapers,shopping bags",4,29.940000368366885
813,"rolls/buns,pastry",2,10.472310425153802
814,"dental care,male cosmetics",2,12.154830917892951
815,"rolls/buns,soda",2,13.416923195989472
816,"whole milk,pastry,soda",3,23.784285087086754
817,"beef,tropical fruit,root vegetables,whole milk",4,39.73335840141275
818,"dessert,beverages,ice cream,soda",4,33.266042367796814
819,"whole milk,frozen vegetables",2,17.536804100770052
820,"whole milk,curd,margarine",3,26.196405486492285
821,"rolls/buns,canned fruit",2,12.98898205848441
822,"beverages,waffles",2,19.454478223669156
823,"whole milk,brown bread,pastry",3,21.845460637337812
824,"whole milk,frozen dessert,margarine,snack products",4,37.56359877351308
825,"frankfurter,rolls/buns",2,7.846171582643876
826,"bottled water,long life bakery product",2,3.7030374282868723
827,"other vegetables,white bread,newspapers",3,17.63633414691917
828,"rolls/buns,soda",2,13.416923195989472
829,"berries,cookware,flower (seeds)",3,36.46160160679331
830,"photo/film,shopping bags",2,22.560004719563327
831,"other vegetables,specialty cheese",2,10.371392368386466
832,"ice cream,chewing gum",2,20.100776062046418
833,"frozen meals,pastry,pasta",3,24.814644724040974
834,"frankfurter,root vegetables",2,5.29633788711481
835,"frozen meals,soda,shopping bags",3,33.71089861839265
836,"pastry,soda",2,14.994228327633662
837,"cat food,waffles",2,20.057197791045766
838,"bottled water,soda",2,11.327068223030082
839,"soda,chocolate",2,23.544541902960763
840,"pastry,soda",2,14.994228327633662
841,"brown bread,bottled water",2,9.38824377328114
842,"long life bakery product,pot plants",2,15.792905890459418
843,"butter,napkins",2,8.797678690034136
844,"whole milk,seasonal products,shopping bags",3,30.609647628450027
845,"rolls/buns,brown bread",2,11.47809874624053
846,"dessert,soft cheese,rolls/buns",3,18.160463930537514
847,"whole milk,canned fish,newspapers",3,13.414343285773334
848,"whole milk,newspapers",2,9.61938181989407
849,"citrus fruit,whole milk",2,20.57661746702264
850,"chocolate,napkins",2,17.496228692387803
851,"rolls/buns,white bread,waffles",3,26.102532041045382
852,"root vegetables,whole milk,rolls/buns",3,15.135228357433638
853,"tropical fruit,domestic eggs,newspapers",3,20.25774995248153
854,"whipped/sour cream,candy",2,14.544757301136855
855,"other vegetables,soda,specialty bar",3,12.781351559573048
856,"fish,rolls/buns,pot plants",3,25.013455278660295
857,"pip fruit,yogurt",2,9.136520145409294
858,"yogurt,frozen vegetables,decalcifier",3,18.496205484007127
859,"whole milk,frozen meals,pasta,candy",4,34.50939958809138
860,"whole milk,cereals",2,18.44919054672303
861,"bottled water,soda",2,11.327068223030082
862,"whole milk,napkins",2,11.7111640981148
863,"whole milk,specialty bar",2,9.893462280450533
864,"dessert,frozen potato products,specialty chocolate",3,16.227451885369135
865,"onions,other vegetables,spread cheese,misc. beverages",4,20.960422072786013
866,"frankfurter,curd,semi-finished bread",3,13.770433552007145
867,"other vegetables,whole milk",2,11.498582248794033
868,"root vegetables,whole milk,hard cheese,candy",4,24.948126582750554
869,"finished products,pip fruit,frozen potato products,soda",4,30.06370630832769
870,"soda,shopping bags",2,21.89032766857411
871,"fruit/vegetable juice,salty snack",2,5.961325262381873
872,"yogurt,misc. beverages",2,13.758205806206853
873,"cream cheese,rolls/buns,candy,shopping bags",4,30.16958138659615
874,"whole milk,beverages",2,20.687989185968924
875,"roll products,misc. beverages",2,13.408351271965959
876,"butter milk,pastry",2,19.96290011670372
877,"misc. beverages,salty snack",2,9.826878280411862
878,"butter,ice cream,margarine,soda",4,33.55228519495557
879,"yogurt,frozen vegetables",2,16.11234365664279
880,"root vegetables,whole milk,rolls/buns",3,15.135228357433638
881,"uht-milk,bottled water,soda",3,23.176729018159232
882,"whole milk,dessert,butter milk",3,26.518334658995638
883,"salty snack,female sanitary products",2,16.002035909761254
884,"soda,skin care",2,20.467953731845213
885,"citrus fruit,tropical fruit,ice cream",3,34.794173130379
886,"citrus fruit,tropical fruit,brown bread,napkins",4,36.13737273771793
887,"bottled water,soda,waffles",3,18.88361402018341
888,"curd,cake bar",2,17.14460350466885
889,"specialty cheese,chewing gum",2,19.155139110283447
890,"other vegetables,white bread",2,16.807009086478192
891,"whole milk,cream cheese,salty snack,candy",4,25.02549716948583
892,"root vegetables,whole milk,roll products",3,17.703467491763767
893,"pasta,soda,snack products,cake bar",4,32.54007986296675
894,"whole milk,frozen vegetables,coffee",3,20.274001735749493
895,"beef,other vegetables",2,17.355049588073904
896,"frankfurter,rolls/buns,margarine,soda",4,26.91338159541852
897,"beef,other vegetables,margarine,soda",4,36.42225960084855
898,"whole milk,frozen meals,specialty chocolate",3,25.893615288097013
899,"other vegetables,pot plants",2,17.1560416253089
900,"onions,roll products",2,9.854182577072162
901,"zwieback,long life bakery product,dental care",3,13.114258299599953
902,"frankfurter,curd cheese",2,6.646003642611213
903,"onions,yogurt,ice cream",3,18.81254094212155
904,"curd,cat food,soda",3,28.778631806626322
905,"other vegetables,processed cheese,tea",3,18.88389109535195
906,"whipped/sour cream,domestic eggs,bottled water,soda",4,23.97163594121023
907,"root vegetables,semi-finished bread,specialty bar",3,6.064279824842041
908,"pip fruit,soft cheese,tidbits",3,20.761974179108897
909,"soda,specialty bar",2,10.072826070232107
910,"cereals,specialty chocolate,pot plants",3,29.389637502063287
911,"frankfurter,soda,shopping bags",3,25.288996604463183
912,"uht-milk,cream cheese,spread cheese,rolls/buns",4,31.18967547596638
913,"misc. beverages,specialty chocolate",2,11.67559706970641
914,"bottled water,soda",2,11.327068223030082
915,"meat spreads,specialty bar",2,11.23595185574456
916,"brown bread,bottled water,specialty bar",3,10.491649294278579
917,"citrus fruit,herbs,other vegetables,curd",4,30.49956900438694
918,"beef,chocolate",2,29.221645452459057
919,"mayonnaise,white bread,soda",3,31.644870355320453
920,"fruit/vegetable juice,chewing gum",2,14.019328704088954
921,"dog food,cling film/bags",2,17.921298533074605
922,"meat,other vegetables,white bread,newspapers",4,29.502858178962168
923,"whole milk,rolls/buns,specialty chocolate,candy",4,25.450052868029587
924,"tropical fruit,whole milk,margarine,sugar",4,36.26055285877888
925,"other vegetables,whole milk,waffles",3,19.05512804594736
926,"frozen vegetables,domestic eggs,pastry",3,19.800871419755552
927,"meat,newspapers",2,12.695849092483973
928,"beef,whole milk,margarine,salty snack",4,36.96863911125687
929,"other vegetables,frozen fish,vinegar",3,14.548447908800767
930,"whole milk,domestic eggs,cling film/bags",3,21.086827613534684
931,"root vegetables,uht-milk,soda",3,22.716750295589556
932,"frankfurter,rolls/buns",2,7.846171582643876
933,"whole milk,pastry",2,14.814864537852088
934,"frozen chicken,salty snack",2,4.041021700920419
935,"coffee,soda",2,11.70661818421411
936,"citrus fruit,soft cheese,rolls/buns,pastry",4,32.18164685526824
937,"other vegetables,salty snack,dishes,house keeping products",4,28.42004376171899
938,"beef,root vegetables",2,16.5441930499587
939,"butter milk,rolls/buns,long life bakery product",3,19.73098473955099
940,"whole milk,pastry",2,14.814864537852088
941,"uht-milk,bottled water,specialty chocolate",3,19.49029604774995
942,"specialty chocolate,specialty bar",2,6.386393099822828
943,"frozen meals,soda",2,20.7899914990532
944,"pet care,instant coffee,soda,specialty chocolate",4,24.03160984261214
945,"other vegetables,specialty bar",2,3.811931010338383
946,"herbs,bottled water,napkins",3,13.974678556434359
947,"frankfurter,citrus fruit,canned vegetables,coffee",4,19.347777491948605
948,"soda,specialty chocolate,newspapers",3,15.08173318850103
949,"whole milk,uht-milk,domestic eggs,newspapers",4,26.498358915062816
950,"other vegetables,margarine",2,12.806314952880921
951,"pip fruit,berries",2,13.307449508943582
952,"bottled water,soda,dishes",3,23.900902065868724
953,"pastry,syrup",2,14.950194304054722
954,"other vegetables,pet care",2,7.580450781985151
955,"whole milk,pastry,vinegar",3,16.514449536727447
956,"domestic eggs,misc. beverages",2,11.421925790920618
957,"citrus fruit,specialty bar",2,12.889966228566989
958,"tropical fruit,whole milk,ice cream",3,31.797669182262545
959,"coffee,napkins",2,5.65830497364115
960,"dessert,fruit/vegetable juice,nut snack,specialty bar",4,9.226341536333099
961,"pip fruit,sweet spreads",2,15.685165546547024
962,"tropical fruit,other vegetables,whipped/sour cream,white bread",4,38.821369096619705
963,"spread cheese,soda",2,17.99026684581149
964,"tropical fruit,yogurt,whipped/sour cream",3,29.37995632546734
965,"soda,salty snack,specialty bar,candy",4,20.43660074275925
966,"uht-milk,pastry,waffles",3,25.43101437068147
967,"soda,fruit/vegetable juice",2,11.496477022085699
968,"margarine,misc. beverages",2,16.490398954421
969,"other vegetables,coffee,bottled water,salty snack",4,11.23763958764664
970,"pastry,chocolate,candles",3,33.02997252455213
971,"processed cheese,ketchup,seasonal products",3,23.155914945796532
972,"rolls/buns,pot plants",2,18.895018782722765
973,"berries,soda,long life bakery product,specialty chocolate",4,27.134323561411627
974,"whole milk,yogurt",2,16.15565307477892
975,"soda,fruit/vegetable juice,waffles",3,19.053022819239025
976,"whole milk,bottled water",2,11.147704433248506
977,"bottled water,fruit/vegetable juice",2,4.884704146646448
978,"citrus fruit,pastry",2,17.811368485968543
979,"meat,root vegetables,whole milk",3,22.55424974272183
980,"chicken,citrus fruit,rolls/buns,bottled water",4,24.23233756600286
981,"rolls/buns,oil",2,11.644722485399924
982,"citrus fruit,other vegetables,butter,rolls/buns",4,24.819160195037725
983,"beef,other vegetables,canned fish",3,21.15001105395317
984,"yogurt,brown bread,margarine,napkins",4,27.41508921701324
985,"meat,whole milk,specialty cheese,domestic eggs",4,33.34876397058121
986,"waffles,specialty chocolate",2,12.839533375978712
987,"tropical fruit,other vegetables,skin care",3,28.606167263952447
988,"meat,rolls/buns,soda",3,25.28344722803247
989,"soda,specialty chocolate",2,14.252408128060054
990,"rolls/buns,brown bread",2,11.47809874624053
991,"whole milk,fruit/vegetable juice",2,11.317113232304125
992,"pastry,specialty chocolate",2,11.307795357224382
993,"beverages,long life bakery product",2,13.243322181007287
994,"other vegetables,newspapers",2,3.537850549781919
995,"newspapers,photo/film",2,10.46842266066486
996,"chicken,brown bread,bottled water,newspapers",4,15.858195371605207
997,"fruit/vegetable juice,cake bar",2,12.36310071402067
998,"condensed milk,soda",2,19.373630371250258
999,"frozen meals,soda",2,20.7899914990532
